gateSignalVoltage,gateEmitterVoltage,collectorEmitterVoltage,collectorEmitterCurrentSingal
-0.781250355199999,0.703124736,17.5000004608,0
-0.7031253504,0.7812497408,16.7187504128,0
-0.625000345599999,0.7812497408,15.9375003648,0
-0.5468753408,0.703124736,15.1562503168,0
-0.468750335999999,0.7812497408,14.5312502784,0
-0.468750335999999,0.703124736,13.7500002304,0
-0.3906253312,0.937499750400001,13.125000192,0
-0.3906253312,0.937499750400001,12.5000001536,0.01562500096
-0.312500326399999,1.0156247552,11.8750001152,0.01562500096
-0.1562503168,0.937499750400001,10.9375000576,0
-0.1562503168,1.0156247552,10.4687500288,0
-0.2343753216,1.0156247552,9.8437499904,0
-0.0781253120000001,1.0156247552,9.218749952,-0.01562500096
-0.0781253120000001,1.09374976,8.5937499136,-0.01562500096
-0.0781253120000001,1.09374976,8.1249998848,0
-0.0781253120000001,1.0156247552,7.4999998464,0
-3.07199999660668e-07,0.937499750400001,7.1874998272,-0.03125000192
-3.07199999660668e-07,0.937499750400001,6.7187497984,-0.01562500096
-3.07199999660668e-07,1.09374976,6.09374976,-0.01562500096
-0.0781253120000001,1.09374976,5.7812497408,0
-0.0781253120000001,1.0156247552,5.4687497216,-0.01562500096
0.0781246976000007,1.09374976,5.1562497024,-0.03125000192
0.0781246976000007,1.09374976,4.6874996736,-0.01562500096
-3.07199999660668e-07,1.09374976,4.531249664,0
0.0781246976000007,0.7812497408,4.3749996544,-0.01562500096
-3.07199999660668e-07,0.8593747456,3.9062496256,-0.01562500096
-3.07199999660668e-07,0.937499750400001,3.749999616,0
-3.07199999660668e-07,0.8593747456,3.5937496064,-0.01562500096
0.0781246976000007,0.937499750400001,3.4374995968,-0.01562500096
-3.07199999660668e-07,0.7812497408,3.2812495872,-0.03125000192
0.0781246976000007,0.703124736,3.1249995776,0
-3.07199999660668e-07,0.703124736,3.1249995776,0
-0.0781253120000001,0.703124736,2.968749568,0
-3.07199999660668e-07,0.6249997312,2.968749568,-0.01562500096
-0.0781253120000001,0.6249997312,2.8124995584,-0.01562500096
-3.07199999660668e-07,0.6249997312,2.6562495488,0
-0.0781253120000001,0.5468747264,2.6562495488,-0.01562500096
-3.07199999660668e-07,0.4687497216,2.6562495488,-0.03125000192
-0.0781253120000001,0.4687497216,2.6562495488,-0.03125000192
-0.0781253120000001,0.312499712,2.6562495488,-0.01562500096
-0.0781253120000001,0.312499712,2.4999995392,0
-0.0781253120000001,0.312499712,2.3437495296,0
-0.0781253120000001,0.234374707200001,2.6562495488,-0.01562500096
-3.07199999660668e-07,0.312499712,2.4999995392,-0.01562500096
-3.07199999660668e-07,0.234374707200001,2.3437495296,-0.01562500096
0.0781246976000007,0.1562497024,2.4999995392,-0.03125000192
0.0781246976000007,0.234374707200001,2.3437495296,0
-3.07199999660668e-07,0.1562497024,2.3437495296,0
-3.07199999660668e-07,0.1562497024,2.4999995392,-0.01562500096
-3.07199999660668e-07,0.1562497024,2.3437495296,-0.01562500096
-3.07199999660668e-07,0.0781246976000007,2.3437495296,0
0.0781246976000007,0.0781246976000007,2.3437495296,0
0.0781246976000007,0.234374707200001,2.3437495296,-0.01562500096
0.0781246976000007,0.234374707200001,2.3437495296,-0.01562500096
0.0781246976000007,0.1562497024,2.3437495296,0
0.0781246976000007,0.1562497024,2.4999995392,0
0.1562497024,0.0781246976000007,2.4999995392,0
0.0781246976000007,0.0781246976000007,2.18749952,0
0.0781246976000007,0.1562497024,2.3437495296,0
0.0781246976000007,0.0781246976000007,2.4999995392,0
0.1562497024,0.234374707200001,2.3437495296,0
0.0781246976000007,0.0781246976000007,2.3437495296,-0.01562500096
0.1562497024,-3.07199999660668e-07,2.3437495296,0
0.1562497024,0.1562497024,2.4999995392,0
0.0781246976000007,0.1562497024,2.4999995392,-0.01562500096
0.0781246976000007,0.1562497024,2.3437495296,0
0.0781246976000007,0.234374707200001,2.18749952,0
0.1562497024,0.0781246976000007,2.4999995392,0
0.1562497024,0.1562497024,2.4999995392,0
0.0781246976000007,0.0781246976000007,2.4999995392,0
0.0781246976000007,0.1562497024,2.4999995392,-0.01562500096
0.0781246976000007,0.1562497024,2.6562495488,0
0.0781246976000007,0.1562497024,2.6562495488,-0.01562500096
0.1562497024,0.1562497024,2.4999995392,0
0.0781246976000007,0.1562497024,2.4999995392,0
0.0781246976000007,0.234374707200001,2.6562495488,0
-3.07199999660668e-07,0.1562497024,2.6562495488,0
0.0781246976000007,0.1562497024,2.6562495488,0
0.0781246976000007,0.1562497024,2.6562495488,0
0.0781246976000007,0.1562497024,2.8124995584,0
0.0781246976000007,0.234374707200001,2.6562495488,0
0.0781246976000007,0.234374707200001,2.6562495488,-0.01562500096
0.0781246976000007,0.1562497024,2.8124995584,0
0.0781246976000007,0.234374707200001,2.6562495488,0
-0.0781253120000001,0.312499712,2.6562495488,0
-3.07199999660668e-07,0.234374707200001,2.6562495488,0
-3.07199999660668e-07,0.234374707200001,2.6562495488,0.01562500096
-3.07199999660668e-07,0.234374707200001,2.968749568,0
-0.0781253120000001,0.312499712,2.968749568,0
-3.07199999660668e-07,0.234374707200001,2.8124995584,0.01562500096
-3.07199999660668e-07,0.312499712,2.968749568,0
-0.1562503168,0.234374707200001,2.968749568,0
-0.0781253120000001,0.234374707200001,2.8124995584,0
-0.0781253120000001,0.312499712,2.8124995584,0
-0.1562503168,0.312499712,2.968749568,0.01562500096
-0.2343753216,0.1562497024,3.1249995776,0
-0.2343753216,0.1562497024,2.968749568,0.01562500096
-0.2343753216,0.234374707200001,2.968749568,0
-0.2343753216,0.234374707200001,2.968749568,0.01562500096
-0.0781253120000001,0.1562497024,3.1249995776,0.01562500096
-0.1562503168,0.234374707200001,2.968749568,0
-0.2343753216,0.234374707200001,3.1249995776,0
-0.1562503168,0.1562497024,3.1249995776,0.01562500096
-0.2343753216,0.234374707200001,3.1249995776,0
-0.3906253312,0.234374707200001,3.1249995776,0
-0.3906253312,0.0781246976000007,3.1249995776,0.01562500096
-0.312500326399999,0.1562497024,3.1249995776,0.03125000192
-0.3906253312,0.1562497024,3.2812495872,0.03125000192
-0.1562503168,0.1562497024,3.1249995776,0
-0.312500326399999,0.0781246976000007,3.2812495872,0.01562500096
-0.312500326399999,0.1562497024,3.2812495872,0.03125000192
-0.3906253312,0.0781246976000007,3.2812495872,0
-0.5468753408,0.1562497024,3.2812495872,0.01562500096
-0.312500326399999,0.0781246976000007,3.2812495872,0.01562500096
-0.3906253312,0.0781246976000007,3.2812495872,0.01562500096
-0.468750335999999,-3.07199999660668e-07,3.2812495872,0.01562500096
-0.468750335999999,0.0781246976000007,3.5937496064,0.01562500096
-0.3906253312,0.0781246976000007,3.5937496064,0.01562500096
-0.468750335999999,-3.07199999660668e-07,3.5937496064,0.01562500096
-0.5468753408,-3.07199999660668e-07,3.4374995968,0.01562500096
-0.5468753408,-3.07199999660668e-07,3.2812495872,0.01562500096
-0.468750335999999,-0.0781253120000001,3.2812495872,0.01562500096
-0.468750335999999,-3.07199999660668e-07,3.4374995968,0.01562500096
-0.468750335999999,-3.07199999660668e-07,3.5937496064,0.01562500096
-0.468750335999999,-3.07199999660668e-07,3.5937496064,0.01562500096
-0.468750335999999,-0.0781253120000001,3.5937496064,0
-0.3906253312,-0.0781253120000001,3.4374995968,0.03125000192
-0.468750335999999,-0.2343753216,3.5937496064,0.03125000192
-0.5468753408,-0.0781253120000001,3.5937496064,0.01562500096
-0.5468753408,-0.0781253120000001,3.5937496064,0.01562500096
-0.5468753408,-0.0781253120000001,3.4374995968,0.01562500096
-0.5468753408,-0.0781253120000001,3.5937496064,0.03125000192
-0.468750335999999,-0.0781253120000001,3.749999616,0.01562500096
-0.468750335999999,-0.0781253120000001,3.5937496064,0.01562500096
-0.468750335999999,-3.07199999660668e-07,3.4374995968,0.03125000192
-0.5468753408,-0.0781253120000001,3.5937496064,0.01562500096
-0.5468753408,-0.1562503168,3.5937496064,0
-0.5468753408,-0.1562503168,3.5937496064,0
-0.625000345599999,-0.2343753216,3.4374995968,0.03125000192
-0.625000345599999,-0.1562503168,3.5937496064,0.01562500096
-0.5468753408,-0.1562503168,3.5937496064,0.01562500096
-0.468750335999999,-0.2343753216,3.749999616,0.01562500096
-0.468750335999999,-0.2343753216,3.4374995968,0.01562500096
-0.5468753408,-0.2343753216,3.749999616,0
-0.5468753408,-0.2343753216,3.749999616,0
-0.5468753408,-0.1562503168,3.749999616,0
-0.468750335999999,-0.2343753216,3.749999616,0
-0.468750335999999,-0.2343753216,3.749999616,0
-0.5468753408,-0.1562503168,3.9062496256,0
-0.5468753408,-0.3906253312,3.749999616,0
-0.468750335999999,-0.2343753216,3.749999616,0
-0.468750335999999,-0.2343753216,3.9062496256,0.01562500096
-0.5468753408,-0.2343753216,3.9062496256,0
-0.468750335999999,-0.2343753216,3.749999616,0.01562500096
-0.468750335999999,-0.2343753216,3.749999616,0.01562500096
-0.468750335999999,-0.2343753216,3.9062496256,0.03125000192
-0.468750335999999,-0.2343753216,3.9062496256,0.01562500096
-0.468750335999999,-0.2343753216,3.749999616,0.01562500096
-0.3906253312,-0.312500326399999,3.749999616,0.01562500096
-0.468750335999999,-0.312500326399999,3.9062496256,0.01562500096
-0.5468753408,-0.312500326399999,3.749999616,0.01562500096
-0.468750335999999,-0.312500326399999,3.9062496256,0.01562500096
-0.468750335999999,-0.312500326399999,4.0624996352,0
-0.468750335999999,-0.2343753216,4.0624996352,0
-0.3906253312,-0.312500326399999,4.0624996352,0
-0.312500326399999,-0.312500326399999,4.0624996352,0
-0.3906253312,-0.2343753216,3.9062496256,0
-0.3906253312,-0.2343753216,4.0624996352,0.01562500096
-0.3906253312,-0.312500326399999,3.9062496256,0
-0.3906253312,-0.3906253312,3.9062496256,0
-0.468750335999999,-0.312500326399999,4.0624996352,0
-0.3906253312,-0.312500326399999,4.0624996352,0
-0.3906253312,-0.3906253312,4.2187496448,0
-0.312500326399999,-0.2343753216,4.2187496448,0
-0.2343753216,-0.312500326399999,4.0624996352,0
-0.3906253312,-0.3906253312,4.0624996352,0.01562500096
-0.3906253312,-0.312500326399999,4.2187496448,0.01562500096
-0.2343753216,-0.3906253312,4.2187496448,-0.01562500096
-0.312500326399999,-0.3906253312,4.2187496448,0
-0.2343753216,-0.312500326399999,4.2187496448,0.01562500096
-0.2343753216,-0.2343753216,4.2187496448,-0.01562500096
-0.312500326399999,-0.312500326399999,4.2187496448,0
-0.2343753216,-0.312500326399999,4.0624996352,0
-0.312500326399999,-0.312500326399999,4.2187496448,0
-0.312500326399999,-0.312500326399999,4.2187496448,0
-0.2343753216,-0.468750335999999,4.2187496448,0.01562500096
-0.312500326399999,-0.312500326399999,4.0624996352,0
-0.2343753216,-0.312500326399999,4.2187496448,0
-0.1562503168,-0.2343753216,4.2187496448,0.01562500096
-0.1562503168,-0.3906253312,4.2187496448,-0.01562500096
-0.1562503168,-0.2343753216,4.2187496448,-0.01562500096
-0.312500326399999,-0.312500326399999,4.2187496448,0
-0.0781253120000001,-0.3906253312,4.2187496448,0.01562500096
-0.1562503168,-0.2343753216,4.2187496448,-0.01562500096
-0.1562503168,-0.2343753216,4.2187496448,0
-0.1562503168,-0.3906253312,4.2187496448,0.01562500096
-0.0781253120000001,-0.312500326399999,4.2187496448,0
-0.0781253120000001,-0.2343753216,4.2187496448,0
-0.0781253120000001,-0.312500326399999,4.2187496448,0
-0.0781253120000001,-0.3906253312,4.3749996544,0
-0.1562503168,-0.3906253312,4.3749996544,0
-0.0781253120000001,-0.312500326399999,4.2187496448,0
-0.1562503168,-0.2343753216,4.0624996352,0
-0.0781253120000001,-0.312500326399999,4.0624996352,0.01562500096
-0.0781253120000001,-0.1562503168,4.3749996544,0
-0.0781253120000001,-0.312500326399999,4.2187496448,-0.01562500096
-3.07199999660668e-07,-0.2343753216,4.0624996352,0
-0.0781253120000001,-0.312500326399999,4.3749996544,0
-3.07199999660668e-07,-0.312500326399999,4.3749996544,0.01562500096
-0.0781253120000001,-0.3906253312,4.2187496448,0.01562500096
-3.07199999660668e-07,-0.312500326399999,4.2187496448,0
-0.0781253120000001,-0.312500326399999,4.3749996544,0
-0.0781253120000001,-0.312500326399999,4.3749996544,0
-3.07199999660668e-07,-0.3906253312,4.3749996544,0
-3.07199999660668e-07,-0.312500326399999,4.0624996352,0
0.0781246976000007,-0.2343753216,4.2187496448,0
-3.07199999660668e-07,-0.312500326399999,4.3749996544,0
-3.07199999660668e-07,-0.3906253312,4.2187496448,0
0.0781246976000007,-0.2343753216,4.2187496448,0
0.0781246976000007,-0.2343753216,4.3749996544,0
-3.07199999660668e-07,-0.2343753216,4.3749996544,0
0.0781246976000007,-0.312500326399999,4.2187496448,0
0.0781246976000007,-0.2343753216,4.2187496448,0
0.0781246976000007,-0.312500326399999,4.2187496448,-0.01562500096
0.0781246976000007,-0.2343753216,4.3749996544,0
0.1562497024,-0.2343753216,4.2187496448,-0.01562500096
0.0781246976000007,-0.2343753216,4.2187496448,0
0.0781246976000007,-0.2343753216,4.2187496448,-0.01562500096
0.0781246976000007,-0.2343753216,4.2187496448,0
0.0781246976000007,-0.312500326399999,4.3749996544,-0.01562500096
0.0781246976000007,-0.2343753216,4.3749996544,0
0.0781246976000007,-0.2343753216,4.2187496448,0
-3.07199999660668e-07,-0.2343753216,4.2187496448,0
0.0781246976000007,-0.312500326399999,4.2187496448,0
0.0781246976000007,-0.2343753216,4.0624996352,-0.01562500096
-3.07199999660668e-07,-0.312500326399999,4.2187496448,0
0.1562497024,-0.1562503168,4.0624996352,0
0.0781246976000007,-0.2343753216,4.2187496448,0
0.0781246976000007,-0.2343753216,4.2187496448,0
0.1562497024,-0.1562503168,4.0624996352,-0.01562500096
0.0781246976000007,-0.2343753216,4.2187496448,0
0.0781246976000007,-0.1562503168,4.2187496448,0
0.1562497024,-0.0781253120000001,4.0624996352,-0.01562500096
0.1562497024,-0.1562503168,4.2187496448,0.01562500096
0.1562497024,-0.0781253120000001,4.2187496448,0
0.1562497024,-0.2343753216,4.0624996352,0
0.1562497024,-0.2343753216,4.0624996352,0.01562500096
0.1562497024,-0.2343753216,4.0624996352,0
0.1562497024,-0.2343753216,4.0624996352,-0.01562500096
0.0781246976000007,-0.2343753216,3.9062496256,-0.01562500096
0.1562497024,-0.1562503168,4.0624996352,0
0.0781246976000007,-0.2343753216,4.2187496448,0
0.1562497024,-0.0781253120000001,4.2187496448,0
0.0781246976000007,-0.0781253120000001,4.0624996352,-0.01562500096
-0.0781253120000001,-0.0781253120000001,3.9062496256,0.01562500096
-0.0781253120000001,-0.1562503168,4.0624996352,0
-0.0781253120000001,-0.1562503168,3.9062496256,0.01562500096
-3.07199999660668e-07,-0.312500326399999,4.2187496448,0.01562500096
-3.07199999660668e-07,-0.2343753216,4.0624996352,0
-0.0781253120000001,-0.0781253120000001,4.0624996352,0.01562500096
-3.07199999660668e-07,-0.1562503168,4.0624996352,0
-3.07199999660668e-07,-0.1562503168,4.0624996352,0
-3.07199999660668e-07,-0.1562503168,3.9062496256,0
-3.07199999660668e-07,-0.1562503168,4.0624996352,0
-0.0781253120000001,-0.1562503168,3.9062496256,0
-0.0781253120000001,-0.1562503168,4.0624996352,0
-3.07199999660668e-07,-0.1562503168,4.0624996352,0
0.0781246976000007,-0.1562503168,4.0624996352,0.01562500096
-3.07199999660668e-07,-0.1562503168,4.0624996352,0.01562500096
-3.07199999660668e-07,-0.2343753216,3.9062496256,0
-0.0781253120000001,-0.1562503168,3.749999616,0
-0.1562503168,-0.2343753216,3.9062496256,0
-0.0781253120000001,-0.1562503168,3.9062496256,0
-0.0781253120000001,-0.2343753216,3.9062496256,0.01562500096
-0.1562503168,-0.0781253120000001,3.9062496256,0
-0.0781253120000001,-3.07199999660668e-07,4.0624996352,0
-0.1562503168,-0.1562503168,3.9062496256,0
-0.2343753216,-0.0781253120000001,3.9062496256,0
-0.1562503168,-0.1562503168,3.9062496256,0
-0.1562503168,-0.2343753216,3.9062496256,0
-0.1562503168,-0.1562503168,3.9062496256,0
-0.1562503168,-0.2343753216,3.749999616,0.01562500096
-0.0781253120000001,-0.0781253120000001,3.9062496256,0.01562500096
-0.0781253120000001,-0.2343753216,3.9062496256,0
-0.0781253120000001,-0.0781253120000001,3.749999616,0
-0.2343753216,-0.2343753216,3.749999616,0
-0.1562503168,-0.2343753216,3.749999616,0
-0.2343753216,-0.1562503168,3.749999616,0
-0.1562503168,-0.312500326399999,3.9062496256,0.01562500096
-0.2343753216,-0.312500326399999,3.749999616,0
-0.2343753216,-0.2343753216,3.749999616,0.01562500096
-0.2343753216,-0.2343753216,3.749999616,0
