gateSignalVoltage,gateEmitterVoltage,collectorEmitterVoltage,collectorEmitterCurrentSingal
-0.468750335999999,5.781250048,6.09374976,0
-0.468750335999999,5.781250048,6.2499997696,0
-0.312500326399999,5.781250048,6.2499997696,0.01562500096
-0.312500326399999,5.781250048,6.5624997888,0
-0.312500326399999,5.7031250432,6.5624997888,-0.01562500096
-0.312500326399999,5.781250048,6.5624997888,-0.01562500096
-0.312500326399999,5.8593750528,6.5624997888,0.01562500096
-0.312500326399999,5.8593750528,6.7187497984,0.01562500096
-0.312500326399999,5.781250048,6.7187497984,0
-0.468750335999999,5.7031250432,6.7187497984,-0.01562500096
-0.3906253312,5.5468750336,6.874999808,0
-0.5468753408,5.5468750336,6.874999808,0
-0.468750335999999,5.6250000384,7.0312498176,-0.01562500096
-0.468750335999999,5.5468750336,7.0312498176,0
-0.5468753408,5.5468750336,7.0312498176,0
-0.468750335999999,5.5468750336,6.874999808,0.01562500096
-0.3906253312,5.6250000384,7.1874998272,-0.01562500096
-0.468750335999999,5.5468750336,7.3437498368,-0.01562500096
-0.312500326399999,5.4687500288,7.3437498368,-0.01562500096
-0.468750335999999,5.4687500288,7.3437498368,0
-0.3906253312,5.390625024,7.4999998464,0
-0.312500326399999,5.3125000192,7.656249856,0
-0.3906253312,5.3125000192,7.4999998464,0
-0.468750335999999,5.3125000192,7.656249856,0.01562500096
-0.312500326399999,5.4687500288,7.656249856,0
-0.3906253312,5.3125000192,7.656249856,0
-0.468750335999999,5.2343750144,7.8124998656,0.01562500096
-0.468750335999999,5.2343750144,7.9687498752,0
-0.3906253312,5.2343750144,8.1249998848,0
-0.468750335999999,5,8.1249998848,0
-0.5468753408,5,8.2812498944,0
-0.5468753408,5,8.5937499136,-0.01562500096
-0.625000345599999,4.8437499904,8.7499999232,0
-0.5468753408,4.609374976,9.0624999424,-0.01562500096
-0.625000345599999,4.5312499712,9.218749952,0.01562500096
-0.625000345599999,4.4531249664,9.8437499904,0
-0.7031253504,4.5312499712,10.1562500096,0
-0.7031253504,4.4531249664,10.4687500288,-0.01562500096
-0.781250355199999,4.2968749568,10.781250048,0
-0.781250355199999,4.2968749568,11.2500000768,0
-0.781250355199999,4.1406249472,11.562500096,0.01562500096
-0.781250355199999,4.0624999424,11.8750001152,0
-0.781250355199999,3.9062499328,12.0312501248,0
-0.781250355199999,3.7499999232,12.5000001536,0
-0.85937536,3.6718749184,12.8125001728,0.01562500096
-0.85937536,3.5937499136,13.125000192,0
-0.9375003648,3.5156249088,13.4375002112,0.01562500096
-1.0156253696,3.437499904,13.90625024,0.01562500096
-1.0156253696,3.3593748992,14.2187502592,0
-1.0937503744,3.1249998848,14.5312502784,-0.01562500096
-0.9375003648,3.1249998848,14.687500288,0
-1.0156253696,3.1249998848,15.1562503168,0
-1.0156253696,2.8906248704,15.3125003264,0
-1.0156253696,2.7343748608,15.6250003456,0
-1.1718753792,2.7343748608,15.9375003648,0.01562500096
-1.1718753792,2.656249856,16.0937503744,0
-1.1718753792,2.4999998464,16.4062503936,0
-1.1718753792,2.4999998464,16.8750004224,-0.01562500096
-1.0937503744,2.4218748416,17.031250432,0
-1.1718753792,2.265624832,17.3437504512,0.01562500096
-1.1718753792,2.0312498176,17.5000004608,0.01562500096
-1.0937503744,2.0312498176,17.5000004608,0.01562500096
-1.0937503744,1.874999808,17.6562504704,0.01562500096
-1.0156253696,1.7187497984,17.81250048,0.01562500096
-1.0937503744,1.874999808,17.9687504896,0.01562500096
-1.0937503744,1.7187497984,18.2812505088,0.01562500096
-1.0156253696,1.5624997888,18.2812505088,0.01562500096
-1.0937503744,1.6406247936,18.593750528,0
-1.1718753792,1.4062497792,18.4375005184,0.01562500096
-1.1718753792,1.3281247744,18.2812505088,0.01562500096
-1.250000384,1.4062497792,18.4375005184,0.01562500096
-1.0937503744,1.1718747648,18.4375005184,0.01562500096
-1.0937503744,1.09374976,18.4375005184,0.01562500096
-1.0937503744,1.09374976,18.2812505088,0
-1.0937503744,1.09374976,18.2812505088,0.01562500096
-1.0937503744,0.937499750400001,18.2812505088,0.01562500096
-1.0156253696,1.0156247552,18.1250004992,0
-0.9375003648,0.8593747456,17.9687504896,0
-1.0156253696,0.8593747456,17.6562504704,0
-1.0156253696,0.8593747456,17.6562504704,0
-0.9375003648,0.8593747456,17.6562504704,0
-1.0156253696,0.8593747456,17.3437504512,0
-0.781250355199999,0.703124736,17.031250432,0
-0.9375003648,0.703124736,16.8750004224,0.01562500096
-0.9375003648,0.703124736,16.7187504128,0.01562500096
-0.781250355199999,0.703124736,16.250000384,-0.01562500096
-0.781250355199999,0.5468747264,16.250000384,0
-0.85937536,0.5468747264,15.9375003648,0.01562500096
-0.781250355199999,0.5468747264,15.7812503552,0
-0.7031253504,0.390624716800001,15.3125003264,0
-0.625000345599999,0.5468747264,15.1562503168,0
-0.7031253504,0.4687497216,14.8437502976,0
-0.781250355199999,0.4687497216,14.5312502784,0
-0.625000345599999,0.390624716800001,14.0625002496,-0.01562500096
-0.625000345599999,0.390624716800001,13.7500002304,0.01562500096
-0.5468753408,0.312499712,13.5937502208,0.01562500096
-0.468750335999999,0.390624716800001,13.2812502016,0
-0.5468753408,0.312499712,12.9687501824,-0.01562500096
-0.5468753408,0.390624716800001,12.6562501632,0
-0.468750335999999,0.312499712,12.5000001536,0
-0.5468753408,0.312499712,12.0312501248,0
-0.468750335999999,0.312499712,11.7187501056,-0.01562500096
-0.5468753408,0.312499712,11.4062500864,0
-0.3906253312,0.390624716800001,11.2500000768,0
-0.312500326399999,0.390624716800001,11.0937500672,0
-0.312500326399999,0.312499712,10.6250000384,0
-0.2343753216,0.312499712,10.3125000192,0
-0.312500326399999,0.312499712,10.1562500096,0
-0.312500326399999,0.312499712,9.8437499904,-0.01562500096
-0.2343753216,0.234374707200001,9.5312499712,0
-0.1562503168,0.312499712,9.218749952,0
-0.312500326399999,0.312499712,9.0624999424,0
-0.2343753216,0.312499712,8.5937499136,0
-0.2343753216,0.312499712,8.437499904,0
-0.2343753216,0.312499712,8.2812498944,0
-0.312500326399999,0.312499712,7.9687498752,-0.01562500096
-0.2343753216,0.234374707200001,7.9687498752,-0.01562500096
-0.0781253120000001,0.234374707200001,7.656249856,-0.01562500096
-0.2343753216,0.234374707200001,7.4999998464,0
-0.2343753216,0.312499712,7.0312498176,0
-0.1562503168,0.234374707200001,6.874999808,-0.01562500096
-0.1562503168,0.312499712,6.7187497984,-0.03125000192
-3.07199999660668e-07,0.234374707200001,6.5624997888,0
-0.0781253120000001,0.234374707200001,6.4062497792,0
-0.0781253120000001,0.234374707200001,6.2499997696,-0.01562500096
-0.1562503168,0.234374707200001,5.9374997504,0
-0.1562503168,0.234374707200001,5.9374997504,0
-0.0781253120000001,0.1562497024,5.6249997312,0
-3.07199999660668e-07,0.1562497024,5.4687497216,0
-3.07199999660668e-07,0.234374707200001,5.4687497216,-0.01562500096
-0.0781253120000001,0.312499712,5.312499712,-0.01562500096
-0.1562503168,0.1562497024,5.1562497024,0
-0.1562503168,0.234374707200001,4.9999996928,-0.01562500096
-0.0781253120000001,0.234374707200001,4.8437496832,0
-0.0781253120000001,0.234374707200001,4.6874996736,0
-0.0781253120000001,0.1562497024,4.6874996736,0
-0.0781253120000001,0.1562497024,4.531249664,0
-0.0781253120000001,0.234374707200001,4.3749996544,-0.03125000192
-3.07199999660668e-07,0.234374707200001,4.2187496448,-0.01562500096
-3.07199999660668e-07,0.234374707200001,4.2187496448,-0.01562500096
-3.07199999660668e-07,0.1562497024,4.0624996352,0
-3.07199999660668e-07,0.1562497024,4.0624996352,0
-3.07199999660668e-07,0.1562497024,3.9062496256,0
-3.07199999660668e-07,0.1562497024,3.9062496256,0
-0.0781253120000001,0.1562497024,3.749999616,0
-3.07199999660668e-07,0.1562497024,3.749999616,0
-0.0781253120000001,0.1562497024,3.5937496064,0
-0.0781253120000001,0.1562497024,3.5937496064,0
-0.2343753216,0.1562497024,3.749999616,0
-0.0781253120000001,0.1562497024,3.5937496064,0
-0.1562503168,0.0781246976000007,3.4374995968,-0.01562500096
-0.0781253120000001,0.0781246976000007,3.5937496064,0.01562500096
-3.07199999660668e-07,0.234374707200001,3.5937496064,-0.01562500096
-3.07199999660668e-07,0.1562497024,3.2812495872,-0.01562500096
-3.07199999660668e-07,0.1562497024,3.2812495872,0
-0.1562503168,0.0781246976000007,3.1249995776,0.01562500096
-0.0781253120000001,0.1562497024,3.2812495872,0
-0.0781253120000001,0.1562497024,3.1249995776,-0.01562500096
-0.0781253120000001,0.1562497024,2.968749568,0
-0.0781253120000001,-3.07199999660668e-07,2.968749568,0.01562500096
-0.0781253120000001,0.0781246976000007,3.1249995776,0
-0.0781253120000001,0.0781246976000007,2.968749568,-0.01562500096
0.0781246976000007,0.0781246976000007,3.1249995776,0
-0.2343753216,-3.07199999660668e-07,2.968749568,0
-0.0781253120000001,0.0781246976000007,2.968749568,0
-3.07199999660668e-07,-3.07199999660668e-07,2.8124995584,-0.01562500096
-0.0781253120000001,0.0781246976000007,2.8124995584,0
-3.07199999660668e-07,-3.07199999660668e-07,2.8124995584,0
-3.07199999660668e-07,-3.07199999660668e-07,2.8124995584,0.01562500096
-0.0781253120000001,0.0781246976000007,2.8124995584,0
-0.0781253120000001,-0.0781253120000001,2.8124995584,0
-0.1562503168,-3.07199999660668e-07,2.8124995584,0
-0.0781253120000001,-0.0781253120000001,2.8124995584,-0.01562500096
-0.1562503168,-0.0781253120000001,2.6562495488,0
-0.1562503168,-3.07199999660668e-07,2.6562495488,-0.01562500096
-0.1562503168,-3.07199999660668e-07,2.6562495488,0.01562500096
-0.0781253120000001,-0.0781253120000001,2.6562495488,0
-0.1562503168,-0.0781253120000001,2.6562495488,0
-0.0781253120000001,-3.07199999660668e-07,2.6562495488,0
-0.2343753216,-0.0781253120000001,2.8124995584,0
-0.1562503168,-0.0781253120000001,2.6562495488,0.01562500096
-0.1562503168,-3.07199999660668e-07,2.4999995392,0.01562500096
-0.2343753216,-0.0781253120000001,2.6562495488,0.01562500096
-0.1562503168,-3.07199999660668e-07,2.4999995392,0.01562500096
-0.1562503168,-3.07199999660668e-07,2.4999995392,0.01562500096
-0.2343753216,-0.0781253120000001,2.4999995392,0
-0.1562503168,-0.0781253120000001,2.4999995392,0
-0.312500326399999,-0.0781253120000001,2.4999995392,0
-0.2343753216,-0.1562503168,2.4999995392,0
-0.2343753216,-0.0781253120000001,2.4999995392,0.01562500096
-0.312500326399999,-0.0781253120000001,2.3437495296,0.01562500096
-0.2343753216,-0.1562503168,2.6562495488,0.01562500096
-0.1562503168,-0.0781253120000001,2.4999995392,0.01562500096
-0.2343753216,-0.1562503168,2.6562495488,0
-0.2343753216,-0.1562503168,2.6562495488,0
-0.312500326399999,-0.1562503168,2.4999995392,0
-0.312500326399999,-0.1562503168,2.4999995392,0.01562500096
-0.312500326399999,-0.1562503168,2.4999995392,0.01562500096
-0.2343753216,-0.1562503168,2.3437495296,0
-0.2343753216,-0.1562503168,2.4999995392,0
-0.2343753216,-0.0781253120000001,2.3437495296,0
-0.2343753216,-0.1562503168,2.4999995392,0
-0.2343753216,-0.0781253120000001,2.4999995392,0.01562500096
-0.312500326399999,-0.0781253120000001,2.4999995392,0
-0.312500326399999,-0.1562503168,2.4999995392,0
-0.312500326399999,-0.1562503168,2.6562495488,0
-0.468750335999999,-0.0781253120000001,2.4999995392,0
-0.2343753216,-0.1562503168,2.4999995392,0.01562500096
-0.312500326399999,-0.1562503168,2.6562495488,0
-0.312500326399999,-0.0781253120000001,2.4999995392,0
-0.312500326399999,-0.0781253120000001,2.4999995392,0
-0.3906253312,-0.2343753216,2.6562495488,0
-0.312500326399999,-0.1562503168,2.6562495488,0.01562500096
-0.312500326399999,-0.1562503168,2.4999995392,0.01562500096
-0.312500326399999,-0.0781253120000001,2.4999995392,0
-0.3906253312,-0.1562503168,2.6562495488,0.03125000192
-0.2343753216,-0.2343753216,2.6562495488,0
-0.312500326399999,-0.1562503168,2.6562495488,0
-0.312500326399999,-0.1562503168,2.4999995392,0
-0.3906253312,-0.1562503168,2.6562495488,0.03125000192
-0.312500326399999,-0.0781253120000001,2.4999995392,-0.01562500096
-0.312500326399999,-0.1562503168,2.6562495488,0
-0.312500326399999,-0.1562503168,2.4999995392,0.01562500096
-0.2343753216,-0.2343753216,2.4999995392,0.03125000192
-0.312500326399999,-0.2343753216,2.4999995392,0.01562500096
-0.3906253312,-0.1562503168,2.6562495488,0
-0.312500326399999,-0.1562503168,2.4999995392,0.03125000192
-0.3906253312,-0.1562503168,2.6562495488,0.01562500096
-0.3906253312,-0.0781253120000001,2.8124995584,0
-0.3906253312,-0.0781253120000001,2.8124995584,0.01562500096
-0.468750335999999,-3.07199999660668e-07,2.8124995584,0.01562500096
-0.3906253312,-0.2343753216,2.6562495488,0
-0.312500326399999,-0.0781253120000001,2.6562495488,0
-0.312500326399999,-0.1562503168,2.8124995584,0
-0.3906253312,-0.1562503168,2.4999995392,0.01562500096
-0.3906253312,-0.0781253120000001,2.6562495488,0
-0.3906253312,-0.0781253120000001,2.968749568,0.01562500096
-0.3906253312,-0.1562503168,2.8124995584,0
-0.3906253312,-0.0781253120000001,2.8124995584,0
-0.3906253312,-0.2343753216,2.6562495488,0
-0.3906253312,-0.1562503168,2.8124995584,0
-0.3906253312,-0.1562503168,2.8124995584,0
-0.3906253312,-0.1562503168,2.968749568,0
-0.2343753216,-0.1562503168,2.8124995584,0.01562500096
-0.2343753216,-0.0781253120000001,2.968749568,0
-0.312500326399999,-0.0781253120000001,2.8124995584,0
-0.3906253312,-0.0781253120000001,2.8124995584,0.01562500096
-0.312500326399999,-0.2343753216,2.968749568,0.01562500096
-0.312500326399999,-3.07199999660668e-07,2.8124995584,0.01562500096
-0.312500326399999,-0.1562503168,2.968749568,0
-0.312500326399999,-0.1562503168,2.968749568,0
-0.3906253312,-0.2343753216,3.1249995776,0.01562500096
-0.312500326399999,-0.1562503168,2.968749568,0
-0.2343753216,-0.1562503168,2.968749568,0
-0.312500326399999,-0.2343753216,2.968749568,0.01562500096
-0.3906253312,-0.1562503168,3.1249995776,0.01562500096
-0.312500326399999,-0.1562503168,3.1249995776,0
-0.2343753216,-0.1562503168,3.1249995776,0
-0.2343753216,-0.1562503168,3.1249995776,0.01562500096
-0.312500326399999,-0.0781253120000001,2.968749568,0
-0.312500326399999,-0.0781253120000001,3.1249995776,0.01562500096
-0.312500326399999,-0.1562503168,2.968749568,0
-0.312500326399999,-0.0781253120000001,3.1249995776,0
-0.2343753216,-0.0781253120000001,3.1249995776,0.01562500096
-0.312500326399999,-0.1562503168,3.1249995776,0.01562500096
-0.2343753216,-0.2343753216,3.2812495872,0
-0.2343753216,-0.1562503168,3.2812495872,0
-0.312500326399999,-0.1562503168,3.1249995776,0.01562500096
-0.2343753216,-0.2343753216,3.1249995776,0
-0.2343753216,-0.2343753216,3.2812495872,0.01562500096
-0.2343753216,-0.1562503168,3.2812495872,-0.01562500096
-0.2343753216,-0.2343753216,3.2812495872,0
-0.2343753216,-0.1562503168,3.2812495872,0
-0.2343753216,-0.1562503168,3.2812495872,0
-0.2343753216,-0.2343753216,3.2812495872,0.01562500096
-0.1562503168,-0.2343753216,3.2812495872,0.01562500096
-0.2343753216,-0.2343753216,3.2812495872,0
-0.1562503168,-0.2343753216,3.4374995968,0
-0.1562503168,-0.312500326399999,3.2812495872,0.01562500096
-0.0781253120000001,-0.2343753216,3.2812495872,0
-0.0781253120000001,-0.1562503168,3.4374995968,-0.01562500096
-0.1562503168,-0.2343753216,3.4374995968,-0.01562500096
-0.0781253120000001,-0.2343753216,3.4374995968,-0.01562500096
-0.1562503168,-0.2343753216,3.5937496064,0
-0.0781253120000001,-0.1562503168,3.4374995968,-0.01562500096
-0.1562503168,-0.1562503168,3.5937496064,0
-0.2343753216,-0.2343753216,3.5937496064,-0.01562500096
-0.2343753216,-0.2343753216,3.5937496064,0
-0.1562503168,-0.0781253120000001,3.5937496064,-0.01562500096
-0.1562503168,-0.1562503168,3.5937496064,0
-0.0781253120000001,-0.2343753216,3.4374995968,0
-0.1562503168,-0.1562503168,3.5937496064,0
-0.1562503168,-0.1562503168,3.5937496064,0
-0.0781253120000001,-0.2343753216,3.5937496064,-0.01562500096
-0.1562503168,-0.1562503168,3.4374995968,-0.01562500096
-0.0781253120000001,-0.2343753216,3.5937496064,0
-3.07199999660668e-07,-0.2343753216,3.749999616,-0.01562500096
-0.1562503168,-0.2343753216,3.749999616,-0.03125000192
-0.0781253120000001,-0.1562503168,3.5937496064,0
-0.1562503168,-0.2343753216,3.749999616,0
-0.0781253120000001,-0.0781253120000001,3.749999616,0
-3.07199999660668e-07,-0.2343753216,3.749999616,-0.01562500096
-0.1562503168,-0.1562503168,3.5937496064,0
-0.0781253120000001,-0.2343753216,3.749999616,0
-0.0781253120000001,-0.1562503168,3.749999616,0
-3.07199999660668e-07,-0.2343753216,3.749999616,0
-3.07199999660668e-07,-0.2343753216,3.5937496064,0
-3.07199999660668e-07,-0.312500326399999,3.9062496256,0
-3.07199999660668e-07,-0.2343753216,3.9062496256,0
-3.07199999660668e-07,-0.2343753216,3.5937496064,0
-0.1562503168,-0.2343753216,3.749999616,0
-0.0781253120000001,-0.312500326399999,3.749999616,0.01562500096
0.0781246976000007,-0.1562503168,3.9062496256,0
-3.07199999660668e-07,-0.1562503168,4.0624996352,-0.01562500096
0.0781246976000007,-0.1562503168,3.749999616,0
-0.0781253120000001,-0.2343753216,4.0624996352,0
-0.0781253120000001,-0.1562503168,3.9062496256,-0.01562500096
-0.0781253120000001,-0.2343753216,3.9062496256,0
-3.07199999660668e-07,-0.2343753216,3.749999616,0.01562500096
-3.07199999660668e-07,-0.1562503168,4.0624996352,0
-3.07199999660668e-07,-0.0781253120000001,3.749999616,-0.01562500096
0.0781246976000007,-0.1562503168,3.9062496256,0
0.0781246976000007,-0.1562503168,3.749999616,0
-0.0781253120000001,-0.2343753216,4.0624996352,0
0.0781246976000007,-0.1562503168,3.9062496256,0
-3.07199999660668e-07,-0.1562503168,3.9062496256,0
0.0781246976000007,-0.0781253120000001,3.749999616,0.01562500096
0.0781246976000007,-0.1562503168,4.0624996352,0.01562500096
-3.07199999660668e-07,-0.0781253120000001,4.0624996352,-0.01562500096
-3.07199999660668e-07,-0.2343753216,4.0624996352,-0.01562500096
0.0781246976000007,-0.1562503168,3.9062496256,-0.01562500096
-3.07199999660668e-07,-0.1562503168,4.0624996352,-0.01562500096
-3.07199999660668e-07,-0.0781253120000001,3.9062496256,0
0.0781246976000007,-0.1562503168,3.9062496256,-0.01562500096
-3.07199999660668e-07,-0.1562503168,3.9062496256,0
0.0781246976000007,-0.2343753216,3.9062496256,0
-3.07199999660668e-07,-0.1562503168,4.0624996352,-0.01562500096
-3.07199999660668e-07,-0.1562503168,3.9062496256,-0.01562500096
0.0781246976000007,-0.1562503168,3.9062496256,0
-0.1562503168,-0.1562503168,4.0624996352,0
-3.07199999660668e-07,-0.0781253120000001,3.9062496256,0
0.0781246976000007,-0.0781253120000001,3.9062496256,-0.01562500096
-3.07199999660668e-07,-0.1562503168,3.9062496256,-0.01562500096
0.0781246976000007,-0.1562503168,4.0624996352,0
0.0781246976000007,-0.1562503168,4.0624996352,-0.01562500096
0.0781246976000007,-0.1562503168,3.9062496256,-0.01562500096
0.0781246976000007,-3.07199999660668e-07,3.9062496256,0
-3.07199999660668e-07,-0.0781253120000001,4.0624996352,0
-0.1562503168,-0.0781253120000001,3.9062496256,0
0.0781246976000007,-0.0781253120000001,3.9062496256,-0.01562500096
-0.0781253120000001,-0.1562503168,4.0624996352,-0.01562500096
-0.0781253120000001,-0.1562503168,4.0624996352,0
-3.07199999660668e-07,-0.0781253120000001,4.0624996352,0.01562500096
-3.07199999660668e-07,-0.0781253120000001,4.0624996352,0
0.0781246976000007,-0.0781253120000001,4.0624996352,0
-3.07199999660668e-07,-0.1562503168,4.0624996352,0.01562500096
-3.07199999660668e-07,-0.1562503168,3.9062496256,-0.01562500096
0.0781246976000007,-0.0781253120000001,4.0624996352,-0.01562500096
-0.0781253120000001,-0.1562503168,3.9062496256,0.01562500096
-0.0781253120000001,-0.1562503168,3.9062496256,0
-3.07199999660668e-07,-0.1562503168,4.0624996352,0
-3.07199999660668e-07,-0.1562503168,3.9062496256,0
